Gene,Target,Evidence,FileLayer
LOC_Os01g07120,LOC_Os11g22230,FunTFBS,FunTFBS
LOC_Os01g07120,LOC_Os06g24370,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os12g13100,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os04g53840,motif,merged
LOC_Os01g07120,LOC_Os11g08740,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os10g02830,"FunTFBS, motif",merged
LOC_Os01g07120,LOC_Os04g21740,motif,merged
LOC_Os01g07120,LOC_Os08g34870,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os01g52390,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os04g58450,FunTFBS,FunTFBS
LOC_Os01g07120,LOC_Os04g37830,motif,merged
LOC_Os01g07120,LOC_Os02g24920,motif,merged
LOC_Os01g07120,LOC_Os01g31124,FunTFBS,FunTFBS
LOC_Os01g07120,LOC_Os05g25930,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os06g16620,motif,merged
LOC_Os01g07120,LOC_Os11g26370,motif,merged
LOC_Os01g07120,LOC_Os01g07640,motif,merged
LOC_Os01g07120,LOC_Os05g15650,motif,merged
LOC_Os01g07120,LOC_Os07g23630,motif,merged
LOC_Os01g07120,LOC_Os05g45940,motif,merged
LOC_Os01g07120,LOC_Os11g05562,motif,merged
LOC_Os01g07120,LOC_Os07g24540,motif,merged
LOC_Os01g07120,LOC_Os01g70470,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os02g36460,motif,merged
LOC_Os01g07120,LOC_Os07g09770,motif,merged
LOC_Os01g07120,LOC_Os11g06200,motif,merged
LOC_Os01g07120,LOC_Os04g24610,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os09g23180,motif,merged
LOC_Os01g07120,LOC_Os01g40050,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os01g73840,motif,merged
LOC_Os01g07120,LOC_Os01g10280,motif,merged
LOC_Os01g07120,LOC_Os02g40220,motif,merged
LOC_Os01g07120,LOC_Os04g20240,motif,merged
LOC_Os01g07120,LOC_Os03g01720,motif,merged
LOC_Os01g07120,LOC_Os08g08840,motif,merged
LOC_Os01g07120,LOC_Os02g02510,motif,merged
LOC_Os01g07120,LOC_Os01g71170,motif,merged
LOC_Os01g07120,LOC_Os06g49710,motif,merged
LOC_Os01g07120,LOC_Os09g12540,FunTFBS,FunTFBS
LOC_Os01g07120,LOC_Os07g35160,motif,merged
LOC_Os01g07120,LOC_Os02g53260,"FunTFBS, motif, motif_CE",merged
LOC_Os01g07120,LOC_Os12g10850,motif,merged
LOC_Os01g07120,LOC_Os12g04530,motif,merged
LOC_Os01g07120,LOC_Os12g38130,motif,merged
LOC_Os01g07120,LOC_Os05g38280,motif,merged
LOC_Os01g07120,LOC_Os06g44680,motif,merged
LOC_Os01g07120,LOC_Os12g02220,motif,merged
LOC_Os01g07120,LOC_Os08g23990,motif,merged
LOC_Os01g07120,LOC_Os07g14020,motif,merged
LOC_Os01g07120,LOC_Os12g12750,motif,merged
LOC_Os01g07120,LOC_Os04g44690,motif,merged
LOC_Os01g07120,LOC_Os06g11180,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os04g32004,motif,merged
LOC_Os01g07120,LOC_Os12g04850,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os11g37560,motif,merged
LOC_Os01g07120,LOC_Os02g45930,"motif, motif_CE",merged
LOC_Os01g07120,ChrUn.fgenesh.gene.6,motif,merged
LOC_Os01g07120,LOC_Os06g42020,motif,merged
LOC_Os01g07120,LOC_Os01g14900,motif,merged
LOC_Os01g07120,LOC_Os01g45630,motif,merged
LOC_Os01g07120,LOC_Os05g48920,motif,merged
LOC_Os01g07120,LOC_Os09g01020,motif,merged
LOC_Os01g07120,LOC_Os03g51040,"FunTFBS, motif, motif_CE",merged
LOC_Os01g07120,LOC_Os10g39770,motif,merged
LOC_Os01g07120,LOC_Os07g37960,motif,merged
LOC_Os01g07120,LOC_Os09g39820,motif,merged
LOC_Os01g07120,LOC_Os11g10540,motif,merged
LOC_Os01g07120,LOC_Os12g21580,motif,merged
LOC_Os01g07120,LOC_Os04g37940,motif,merged
LOC_Os01g07120,LOC_Os11g19030,motif,merged
LOC_Os01g07120,LOC_Os02g01970,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os06g45390,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os09g04450,motif,merged
LOC_Os01g07120,LOC_Os07g43910,motif,merged
LOC_Os01g07120,LOC_Os02g32430,motif,merged
LOC_Os01g07120,LOC_Os03g55880,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os01g47290,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os11g35680,motif,merged
LOC_Os01g07120,LOC_Os02g01355,motif,merged
LOC_Os01g07120,LOC_Os04g55480,motif,merged
LOC_Os01g07120,LOC_Os02g56260,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os03g37020,motif,merged
LOC_Os01g07120,LOC_Os08g14970,motif,merged
LOC_Os01g07120,LOC_Os10g13870,"FunTFBS, motif",merged
LOC_Os01g07120,LOC_Os11g32870,"FunTFBS, motif, motif_CE",merged
LOC_Os01g07120,LOC_Os08g39480,"FunTFBS, motif, motif_CE",merged
LOC_Os01g07120,LOC_Os03g39370,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os06g12590,motif,merged
LOC_Os01g07120,LOC_Os09g36230,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os09g39160,motif,merged
LOC_Os01g07120,LOC_Os06g15370,motif,merged
LOC_Os01g07120,LOC_Os11g28390,motif,merged
LOC_Os01g07120,LOC_Os12g19549,motif,merged
LOC_Os01g07120,LOC_Os08g34130,motif,merged
LOC_Os01g07120,LOC_Os03g04740,motif,merged
LOC_Os01g07120,LOC_Os05g02490,motif,merged
LOC_Os01g07120,LOC_Os05g38680,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os02g19170,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os12g31560,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os12g35230,motif,merged
LOC_Os01g07120,LOC_Os01g50960,motif,merged
LOC_Os01g07120,LOC_Os04g51220,motif,merged
LOC_Os01g07120,LOC_Os06g47834,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os02g54720,"FunTFBS, motif",merged
LOC_Os01g07120,LOC_Os09g05080,motif,merged
LOC_Os01g07120,LOC_Os03g04030,motif,merged
LOC_Os01g07120,LOC_Os12g39590,motif,merged
LOC_Os01g07120,LOC_Os05g39880,motif,merged
LOC_Os01g07120,LOC_Os01g08360,motif,merged
LOC_Os01g07120,LOC_Os11g42050,motif,merged
LOC_Os01g07120,LOC_Os06g49200,motif,merged
LOC_Os01g07120,LOC_Os07g38630,FunTFBS,FunTFBS
LOC_Os01g07120,LOC_Os08g17640,motif,merged
LOC_Os01g07120,LOC_Os08g35970,motif,merged
LOC_Os01g07120,LOC_Os01g54890,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os01g42470,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os04g06244,motif,merged
LOC_Os01g07120,LOC_Os10g01810,motif,merged
LOC_Os01g07120,LOC_Os08g21869,motif,merged
LOC_Os01g07120,LOC_Os02g09359,"FunTFBS, motif",merged
LOC_Os01g07120,LOC_Os03g61710,motif,merged
LOC_Os01g07120,LOC_Os11g08740,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os01g32510,motif,merged
LOC_Os01g07120,LOC_Os08g14490,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os01g60050,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os02g02950,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os03g46940,motif,merged
LOC_Os01g07120,LOC_Os03g15750,motif,merged
LOC_Os01g07120,LOC_Os06g35740,motif,merged
LOC_Os01g07120,LOC_Os11g08470,motif,merged
LOC_Os01g07120,LOC_Os03g56970,motif,merged
LOC_Os01g07120,LOC_Os05g49690,motif,merged
LOC_Os01g07120,LOC_Os11g18270,motif,merged
LOC_Os01g07120,LOC_Os12g37980,motif,merged
LOC_Os01g07120,LOC_Os05g25930,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os06g27480,motif,merged
LOC_Os01g07120,LOC_Os05g22390,motif,merged
LOC_Os01g07120,LOC_Os04g26890,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os10g28380,motif,merged
LOC_Os01g07120,LOC_Os06g36210,FunTFBS,FunTFBS
LOC_Os01g07120,LOC_Os06g19350,motif,merged
LOC_Os01g07120,LOC_Os12g23170,motif,merged
LOC_Os01g07120,LOC_Os05g11190,motif,merged
LOC_Os01g07120,LOC_Os01g03380,FunTFBS,FunTFBS
LOC_Os01g07120,LOC_Os03g10700,motif,merged
LOC_Os01g07120,LOC_Os12g21810,FunTFBS,FunTFBS
LOC_Os01g07120,LOC_Os12g25030,motif,merged
LOC_Os01g07120,LOC_Os01g25940,motif,merged
LOC_Os01g07120,LOC_Os07g06315,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os03g45800,FunTFBS,FunTFBS
LOC_Os01g07120,LOC_Os02g18310,motif,merged
LOC_Os01g07120,LOC_Os06g23775,motif,merged
LOC_Os01g07120,LOC_Os07g16350,motif,merged
LOC_Os01g07120,LOC_Os03g18070,motif,merged
LOC_Os01g07120,LOC_Os04g36660,motif,merged
LOC_Os01g07120,LOC_Os01g34900,FunTFBS,FunTFBS
LOC_Os01g07120,LOC_Os09g06740,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os01g65260,FunTFBS,FunTFBS
LOC_Os01g07120,LOC_Os11g29190,FunTFBS,FunTFBS
LOC_Os01g07120,LOC_Os03g12640,motif,merged
LOC_Os01g07120,LOC_Os11g03400,motif,merged
LOC_Os01g07120,LOC_Os04g08600,motif,merged
LOC_Os01g07120,LOC_Os03g18340,motif,merged
LOC_Os01g07120,LOC_Os01g09560,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os04g19570,motif,merged
LOC_Os01g07120,LOC_Os04g21290,motif,merged
LOC_Os01g07120,LOC_Os01g29690,"FunTFBS, motif, motif_CE",merged
LOC_Os01g07120,LOC_Os07g32440,motif,merged
LOC_Os01g07120,LOC_Os05g47970,motif,merged
LOC_Os01g07120,LOC_Os07g49430,"FunTFBS, motif",merged
LOC_Os01g07120,LOC_Os03g53320,motif,merged
LOC_Os01g07120,LOC_Os01g43500,motif,merged
LOC_Os01g07120,LOC_Os05g32440,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os08g17610,motif,merged
LOC_Os01g07120,LOC_Os07g13190,motif,merged
LOC_Os01g07120,LOC_Os01g54300,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os02g02750,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os02g53950,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os04g31540,motif,merged
LOC_Os01g07120,LOC_Os04g32570,motif,merged
LOC_Os01g07120,LOC_Os06g40850,motif,merged
LOC_Os01g07120,LOC_Os11g25290,"FunTFBS, motif, motif_CE",merged
LOC_Os01g07120,LOC_Os03g46640,motif,merged
LOC_Os01g07120,LOC_Os07g15240,motif,merged
LOC_Os01g07120,LOC_Os12g08390,"FunTFBS, motif",merged
LOC_Os01g07120,LOC_Os06g45390,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os02g06130,motif,merged
LOC_Os01g07120,LOC_Os01g11670,motif,merged
LOC_Os01g07120,LOC_Os01g33480,motif,merged
LOC_Os01g07120,LOC_Os03g03550,motif,merged
LOC_Os01g07120,LOC_Os01g10680,motif,merged
LOC_Os01g07120,LOC_Os01g47290,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os11g07710,motif,merged
LOC_Os01g07120,LOC_Os09g17040,motif,merged
LOC_Os01g07120,LOC_Os02g48920,motif,merged
LOC_Os01g07120,LOC_Os04g49000,motif,merged
LOC_Os01g07120,LOC_Os10g06910,motif,merged
LOC_Os01g07120,LOC_Os09g15560,motif,merged
LOC_Os01g07120,LOC_Os07g08680,motif,merged
LOC_Os01g07120,LOC_Os04g44780,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os01g27050,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os02g49960,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os01g55730,FunTFBS,FunTFBS
LOC_Os01g07120,LOC_Os08g06885,motif,merged
LOC_Os01g07120,LOC_Os06g02560,FunTFBS,FunTFBS
LOC_Os01g07120,LOC_Os06g07710,"FunTFBS, motif",merged
LOC_Os01g07120,LOC_Os02g35600,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os03g10590,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os11g42370,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os01g36130,motif,merged
LOC_Os01g07120,LOC_Os12g31560,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os06g36040,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os06g42690,motif,merged
LOC_Os01g07120,LOC_Os10g27440,motif,merged
LOC_Os01g07120,LOC_Os06g11670,motif,merged
LOC_Os01g07120,LOC_Os05g06028,motif,merged
LOC_Os01g07120,LOC_Os01g08310,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os06g10950,motif,merged
LOC_Os01g07120,LOC_Os03g20680,motif,merged
LOC_Os01g07120,LOC_Os12g07870,FunTFBS,FunTFBS
LOC_Os01g07120,LOC_Os10g41070,FunTFBS,FunTFBS
LOC_Os01g07120,LOC_Os12g05240,motif,merged
LOC_Os01g07120,LOC_Os01g02990,motif,merged
LOC_Os01g07120,LOC_Os01g59200,motif,merged
LOC_Os01g07120,LOC_Os08g35070,motif,merged
LOC_Os01g07120,LOC_Os03g40130,motif,merged
LOC_Os01g07120,LOC_Os06g10240,motif,merged
LOC_Os01g07120,LOC_Os01g73790,"FunTFBS, motif, motif_CE",merged
LOC_Os01g07120,LOC_Os05g23520,motif,merged
LOC_Os01g07120,LOC_Os05g37820,motif,merged
LOC_Os01g07120,LOC_Os11g08260,motif,merged
LOC_Os01g07120,LOC_Os02g48660,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os09g08690,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os11g19340,motif,merged
LOC_Os01g07120,LOC_Os10g29100,motif,merged
LOC_Os01g07120,LOC_Os03g15110,motif,merged
LOC_Os01g07120,LOC_Os06g09040,motif,merged
LOC_Os01g07120,LOC_Os06g42580,motif,merged
LOC_Os01g07120,LOC_Os03g50350,motif,merged
LOC_Os01g07120,LOC_Os10g30130,motif,merged
LOC_Os01g07120,LOC_Os07g44700,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os10g22930,motif,merged
LOC_Os01g07120,LOC_Os02g39330,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os02g10930,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os01g70360,motif,merged
LOC_Os01g07120,LOC_Os04g52140,motif,merged
LOC_Os01g07120,LOC_Os11g44520,motif,merged
LOC_Os01g07120,LOC_Os12g42230,motif,merged
LOC_Os01g07120,LOC_Os02g33390,motif,merged
LOC_Os01g07120,LOC_Os06g40770,motif,merged
LOC_Os01g07120,LOC_Os09g09220,motif,merged
LOC_Os01g07120,LOC_Os12g39520,motif,merged
LOC_Os01g07120,LOC_Os02g30624,motif,merged
LOC_Os01g07120,LOC_Os02g52380,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os03g06340,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os02g57640,motif,merged
LOC_Os01g07120,LOC_Os01g72980,"FunTFBS, motif, motif_CE",merged
LOC_Os01g07120,LOC_Os03g10120,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os06g04820,motif,merged
LOC_Os01g07120,LOC_Os08g39060,"FunTFBS, motif, motif_CE",merged
LOC_Os01g07120,LOC_Os03g50760,motif,merged
LOC_Os01g07120,LOC_Os11g16280,motif,merged
LOC_Os01g07120,LOC_Os11g34305,motif,merged
LOC_Os01g07120,LOC_Os01g40690,"FunTFBS, motif",merged
LOC_Os01g07120,LOC_Os10g08840,motif,merged
LOC_Os01g07120,LOC_Os10g14270,motif,merged
LOC_Os01g07120,LOC_Os01g11580,motif,merged
LOC_Os01g07120,LOC_Os11g35090,motif,merged
LOC_Os01g07120,LOC_Os07g23130,motif,merged
LOC_Os01g07120,LOC_Os02g17220,motif,merged
LOC_Os01g07120,LOC_Os01g60140,motif,merged
LOC_Os01g07120,LOC_Os07g47680,motif,merged
LOC_Os01g07120,LOC_Os10g18610,motif,merged
LOC_Os01g07120,LOC_Os09g32190,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os12g42870,motif,merged
LOC_Os01g07120,LOC_Os11g27600,motif,merged
LOC_Os01g07120,LOC_Os05g25250,motif,merged
LOC_Os01g07120,LOC_Os06g11450,motif,merged
LOC_Os01g07120,LOC_Os08g40030,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os05g39580,motif,merged
LOC_Os01g07120,LOC_Os01g64800,motif,merged
LOC_Os01g07120,LOC_Os12g01940,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os12g37490,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os05g49980,motif,merged
LOC_Os01g07120,LOC_Os11g21910,motif,merged
LOC_Os01g07120,LOC_Os01g32460,motif,merged
LOC_Os01g07120,LOC_Os04g10460,motif,merged
LOC_Os01g07120,LOC_Os09g24500,motif,merged
LOC_Os01g07120,LOC_Os05g48520,motif,merged
LOC_Os01g07120,LOC_Os10g37840,motif,merged
LOC_Os01g07120,LOC_Os01g49290,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os07g08970,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os03g13530,motif,merged
LOC_Os01g07120,LOC_Os12g29750,motif,merged
LOC_Os01g07120,LOC_Os12g32730,motif,merged
LOC_Os01g07120,LOC_Os06g08640,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os07g25600,motif,merged
LOC_Os01g07120,LOC_Os01g34060,motif,merged
LOC_Os01g07120,LOC_Os03g08624,motif,merged
LOC_Os01g07120,LOC_Os04g53830,"FunTFBS, motif",merged
LOC_Os01g07120,LOC_Os04g48440,motif,merged
LOC_Os01g07120,LOC_Os06g09570,motif,merged
LOC_Os01g07120,LOC_Os12g39770,motif,merged
LOC_Os01g07120,LOC_Os11g28210,FunTFBS,FunTFBS
LOC_Os01g07120,LOC_Os03g08670,motif,merged
LOC_Os01g07120,LOC_Os01g36720,FunTFBS,FunTFBS
LOC_Os01g07120,LOC_Os03g09230,motif,merged
LOC_Os01g07120,LOC_Os09g03850,"FunTFBS, motif",merged
LOC_Os01g07120,LOC_Os10g29380,motif,merged
LOC_Os01g07120,LOC_Os01g22440,motif,merged
LOC_Os01g07120,LOC_Os03g22310,motif,merged
LOC_Os01g07120,LOC_Os07g27390,motif,merged
LOC_Os01g07120,LOC_Os03g18960,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os08g20420,motif,merged
LOC_Os01g07120,LOC_Os01g52080,motif,merged
LOC_Os01g07120,LOC_Os02g34210,"FunTFBS, motif",merged
LOC_Os01g07120,LOC_Os02g47930,FunTFBS,FunTFBS
LOC_Os01g07120,LOC_Os02g15310,motif,merged
LOC_Os01g07120,LOC_Os08g28490,motif,merged
LOC_Os01g07120,LOC_Os12g12060,motif,merged
LOC_Os01g07120,LOC_Os11g42370,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os02g27010,motif,merged
LOC_Os01g07120,LOC_Os12g24130,motif,merged
LOC_Os01g07120,LOC_Os02g11650,motif,merged
LOC_Os01g07120,LOC_Os06g24460,"FunTFBS, motif",merged
LOC_Os01g07120,LOC_Os04g38980,FunTFBS,FunTFBS
LOC_Os01g07120,LOC_Os03g41640,motif,merged
LOC_Os01g07120,LOC_Os05g43374,"FunTFBS, motif, motif_CE",merged
LOC_Os01g07120,LOC_Os12g35020,motif,merged
LOC_Os01g07120,LOC_Os12g21750,motif,merged
LOC_Os01g07120,LOC_Os02g32300,motif,merged
LOC_Os01g07120,LOC_Os03g02980,FunTFBS,FunTFBS
LOC_Os01g07120,LOC_Os07g38100,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os01g21980,motif,merged
LOC_Os01g07120,LOC_Os04g24290,motif,merged
LOC_Os01g07120,LOC_Os05g13680,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os03g06160,FunTFBS,FunTFBS
LOC_Os01g07120,LOC_Os01g56140,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os11g15200,motif,merged
LOC_Os01g07120,LOC_Os05g36230,motif,merged
LOC_Os01g07120,LOC_Os01g53230,motif,merged
LOC_Os01g07120,LOC_Os12g36170,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os02g12700,motif,merged
LOC_Os01g07120,LOC_Os07g36340,motif,merged
LOC_Os01g07120,LOC_Os10g30960,FunTFBS,FunTFBS
LOC_Os01g07120,LOC_Os12g30150,motif,merged
LOC_Os01g07120,LOC_Os08g03780,motif,merged
LOC_Os01g07120,LOC_Os02g50770,motif,merged
LOC_Os01g07120,LOC_Os12g25350,FunTFBS,FunTFBS
LOC_Os01g07120,LOC_Os01g56870,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os04g17064,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os03g08660,motif,merged
LOC_Os01g07120,LOC_Os04g29060,FunTFBS,FunTFBS
LOC_Os01g07120,LOC_Os07g08340,motif,merged
LOC_Os01g07120,LOC_Os03g25304,motif,merged
LOC_Os01g07120,LOC_Os09g25440,motif,merged
LOC_Os01g07120,LOC_Os12g36250,motif,merged
LOC_Os01g07120,LOC_Os06g06610,motif,merged
LOC_Os01g07120,LOC_Os01g58700,motif,merged
LOC_Os01g07120,LOC_Os10g38970,motif,merged
LOC_Os01g07120,LOC_Os01g26070,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os03g52630,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os05g50530,motif,merged
LOC_Os01g07120,LOC_Os07g01170,motif,merged
LOC_Os01g07120,LOC_Os09g30466,motif,merged
LOC_Os01g07120,LOC_Os07g25130,motif,merged
LOC_Os01g07120,LOC_Os06g20390,motif,merged
LOC_Os01g07120,LOC_Os03g45744,motif,merged
LOC_Os01g07120,LOC_Os01g25700,motif,merged
LOC_Os01g07120,LOC_Os11g39550,motif,merged
LOC_Os01g07120,LOC_Os06g40360,FunTFBS,FunTFBS
LOC_Os01g07120,LOC_Os03g18220,"FunTFBS, motif",merged
LOC_Os01g07120,LOC_Os12g28840,motif,merged
LOC_Os01g07120,LOC_Os01g21110,motif,merged
LOC_Os01g07120,LOC_Os02g40040,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os03g12390,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os07g42160,motif,merged
LOC_Os01g07120,LOC_Os03g62160,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os01g64790,motif,merged
LOC_Os01g07120,LOC_Os02g50470,motif,merged
LOC_Os01g07120,LOC_Os07g36520,motif,merged
LOC_Os01g07120,LOC_Os10g10080,motif,merged
LOC_Os01g07120,LOC_Os11g46850,motif,merged
LOC_Os01g07120,LOC_Os02g46320,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os03g19620,motif,merged
LOC_Os01g07120,LOC_Os04g30430,"FunTFBS, motif",merged
LOC_Os01g07120,LOC_Os03g39310,motif,merged
LOC_Os01g07120,LOC_Os11g03140,motif,merged
LOC_Os01g07120,LOC_Os07g30800,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os11g16760,motif,merged
LOC_Os01g07120,LOC_Os04g51990,motif,merged
LOC_Os01g07120,LOC_Os04g46310,motif,merged
LOC_Os01g07120,LOC_Os02g21580,"FunTFBS, motif, motif_CE",merged
LOC_Os01g07120,LOC_Os05g34530,"FunTFBS, motif",merged
LOC_Os01g07120,LOC_Os10g27180,FunTFBS,FunTFBS
LOC_Os01g07120,LOC_Os03g09950,motif,merged
LOC_Os01g07120,LOC_Os04g26180,motif,merged
LOC_Os01g07120,LOC_Os03g58480,motif,merged
LOC_Os01g07120,LOC_Os06g23770,"FunTFBS, motif",merged
LOC_Os01g07120,LOC_Os05g32440,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os08g31180,"FunTFBS, motif, motif_CE",merged
LOC_Os01g07120,LOC_Os01g53440,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os05g31480,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os02g02750,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os05g31080,motif,merged
LOC_Os01g07120,LOC_Os09g07850,motif,merged
LOC_Os01g07120,LOC_Os07g39530,FunTFBS,FunTFBS
LOC_Os01g07120,LOC_Os06g08640,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os06g50290,motif,merged
LOC_Os01g07120,LOC_Os02g05244,motif,merged
LOC_Os01g07120,LOC_Os02g40420,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os10g09800,motif,merged
LOC_Os01g07120,LOC_Os05g29090,motif,merged
LOC_Os01g07120,LOC_Os02g18160,motif,merged
LOC_Os01g07120,LOC_Os08g19270,motif,merged
LOC_Os01g07120,LOC_Os08g43450,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os04g47700,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os08g03450,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os08g12140,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os08g09050,motif,merged
LOC_Os01g07120,LOC_Os07g40320,motif,merged
LOC_Os01g07120,LOC_Os04g58880,motif,merged
LOC_Os01g07120,LOC_Os01g03960,motif,merged
LOC_Os01g07120,LOC_Os11g41130,motif,merged
LOC_Os01g07120,LOC_Os06g10280,motif,merged
LOC_Os01g07120,LOC_Os05g45220,motif,merged
LOC_Os01g07120,LOC_Os03g44800,motif,merged
LOC_Os01g07120,LOC_Os01g68310,motif,merged
LOC_Os01g07120,LOC_Os03g10430,motif,merged
LOC_Os01g07120,LOC_Os01g29210,motif,merged
LOC_Os01g07120,LOC_Os01g11500,motif,merged
LOC_Os01g07120,LOC_Os11g45420,motif,merged
LOC_Os01g07120,LOC_Os01g59930,FunTFBS,FunTFBS
LOC_Os01g07120,LOC_Os03g41339,motif,merged
LOC_Os01g07120,LOC_Os01g29550,motif,merged
LOC_Os01g07120,LOC_Os07g07290,motif,merged
LOC_Os01g07120,LOC_Os10g34884,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os03g11130,"FunTFBS, motif, motif_CE",merged
LOC_Os01g07120,LOC_Os05g49760,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os05g31290,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os04g40750,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os10g25260,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os03g36750,motif,merged
LOC_Os01g07120,LOC_Os08g41790,motif,merged
LOC_Os01g07120,LOC_Os02g15360,FunTFBS,FunTFBS
LOC_Os01g07120,LOC_Os03g52980,motif,merged
LOC_Os01g07120,LOC_Os06g13860,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os03g24300,"FunTFBS, motif, motif_CE",merged
LOC_Os01g07120,LOC_Os11g11140,motif,merged
LOC_Os01g07120,LOC_Os03g24170,FunTFBS,FunTFBS
LOC_Os01g07120,LOC_Os01g52020,motif,merged
LOC_Os01g07120,LOC_Os06g36040,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os11g47452,motif,merged
LOC_Os01g07120,LOC_Os11g10490,motif,merged
LOC_Os01g07120,LOC_Os10g39520,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os01g23239,motif,merged
